Chr	Gene_l	Gene_r	Gene_type	Gene	Strand	Gene_length	Counts	RPKM	TPM
chr11	63552759	63565072	protein_coding	PLAAT2	-	1269	14	0.06	0.14540638859437843
chr11	63574462	63616926	protein_coding	PLAAT3	-	1767	2741	8.06	20.445115135948573
chr11	63575053	63590090	lncRNA	LOC105369335	+	360	0	0.00	0.0
chr11	63616089	63651226	lncRNA	LOC107984336	+	1236	18	0.08	0.19194248314105364
chr11	63624082	63671974	protein_coding	ATL3	-	7616	11385	7.76	19.702583383033286
chr11	63681315	63759891	protein_coding	RTN3	+	7016	35691	26.42	67.04805911023342
chr11	63759892	63768775	protein_coding	C11orf95	-	5716	9038	8.21	20.83997489512139
chr11	63813374	63827718	protein_coding	SPINDOC	+	2779	12307	23.00	58.36879511136994
chr11	63838928	63911020	protein_coding	MARK2	+	5253	3593	3.55	9.015024077461513
chr11	63911230	63917164	protein_coding	RCOR2	-	2915	649	1.16	2.9344263397438564
chr11	63938973	63957322	protein_coding	NAA40	+	3962	3397	4.45	11.300512766061988
chr11	63974620	63976543	protein_coding	COX8A	+	494	22966	241.48	612.7389473484428
chr11	63985853	63998420	protein_coding	OTUB1	+	2502	10024	20.81	52.80448693141751
chr11	63998554	64166652	protein_coding	MACROD1	-	3616	7007	10.07	25.539992786696974
chr11	64000355	64007076	lncRNA	LOC101927673	+	2075	89	0.22	0.5653130097844302
chr11	64035970	64127289	protein_coding	FLRT1	+	12475	319	0.13	0.33702894688393314
chr11	64166500	64170665	lncRNA	LOC105369339	+	476	110	1.20	3.045809991580025
chr11	64185272	64204548	protein_coding	STIP1	+	2848	24641	44.94	114.03427829801178
chr11	64206662	64223891	protein_coding	FERMT3	+	2739	32	0.06	0.1539837956511897
chr11	64223799	64226254	protein_coding	TRPT1	-	1062	6709	32.81	83.2626731308932
chr11	64226258	64230016	protein_coding	NUDT22	+	1426	8585	31.27	79.34834054693425
chr11	64230281	64234281	protein_coding	DNAJC4	+	1380	1862	7.01	17.78351742593725
chr11	64234584	64239264	protein_coding	VEGFB	+	1805	14764	42.49	107.80624139343864
chr11	64241095	64244132	protein_coding	LOC114841035	+	1655	191	0.60	1.5210813578384483
chr11	64241095	64244135	protein_coding	FKBP2	+	1209	12	0.05	0.1308193598910076
chr11	64244479	64246943	protein_coding	PPP1R14B	-	989	28431	149.32	378.88980386442836
chr11	64245866	64248214	lncRNA	PPP1R14B-AS1	+	692	1990	14.94	37.90216837131191
chr11	64251530	64269452	protein_coding	PLCB3	+	5909	7025	6.18	15.669293421197933
chr11	64269828	64284704	protein_coding	BAD	-	1224	3485	14.79	37.52653269929026
chr11	64270337	64289500	protein_coding	GPR137	+	3697	5556	7.81	19.807508960808672
chr11	64291302	64300031	protein_coding	KCNK4	+	2013	3	0.01	0.019642400162472456
chr11	64291722	64304769	lncRNA	KCNK4-TEX40	+	2733	1	0.00	0.004822557815228327
chr11	64300358	64304770	protein_coding	CATSPERZ	+	780	0	0.00	0.0
chr11	64305524	64316743	protein_coding	ESRRA	+	3209	8657	14.01	35.55615371037009
chr11	64316460	64318596	protein_coding	TRMT112	-	1101	11652	54.97	139.48587514177075
chr11	64318121	64321811	protein_coding	PRDX5	+	860	42098	254.26	645.1787980566075
chr11	64325050	64340641	lncRNA	LOC102723878	-	1908	23	0.06	0.15887901556993575
chr11	64340203	64357534	protein_coding	CCDC88B	+	6078	2410	2.06	5.2260483262151745
chr11	64341849	64341904	miRNA	MIR7155	-	56	2	0.19	0.47071608960782196
chr11	64359162	64372215	protein_coding	RPS6KA4	+	3128	3352	5.57	14.123890443168714
chr11	64368602	64368703	miRNA	MIR1237	+	102	0	0.00	0.0
chr11	64394342	64396209	lncRNA	LINC02723	-	1363	16	0.06	0.15471812776544702
chr11	64410078	64420238	lncRNA	LOC105369341	-	1061	7	0.03	0.08695603540351848
chr11	64449057	64451657	lncRNA	LINC02724	+	2357	21	0.05	0.11742938510369087
chr11	64555847	64572875	protein_coding	SLC22A11	+	3639	10	0.01	0.03621888021164885
chr11	64590810	64603250	protein_coding	SLC22A12	+	4183	9	0.01	0.028357746732290495
chr11	64606174	64723197	protein_coding	NRXN2	-	7968	46	0.03	0.07608964902295115
chr11	64643792	64648212	lncRNA	NRXN2-AS1	+	3365	17	0.03	0.06658569350767408
chr11	64726911	64745481	protein_coding	RASGRP2	-	4674	22	0.02	0.062037037055716386
chr11	64746389	64760715	protein_coding	PYGM	-	3616	9	0.01	0.03280432925364246
chr11	64764604	64778844	protein_coding	SF1	-	6194	19486	16.34	41.46374947025259
chr11	64784918	64803248	protein_coding	MAP4K2	-	7597	7602	5.20	13.1887250190289
chr11	64803514	64811294	protein_coding	MEN1	-	3772	4701	6.47	16.426144603101378
chr11	64823052	64844686	protein_coding	CDC42BPG	-	6626	1056	0.83	2.1005332534748087
chr11	64851642	64879713	protein_coding	EHD1	-	4877	7782	8.29	21.030787996962477
chr11	64878523	64878609	miRNA	MIR10392	-	87	0	0.00	0.0
chr11	64888458	64893449	lncRNA	MIR194-2HG	-	3404	34	0.05	0.1316456278809185
chr11	64891137	64891246	miRNA	MIR192	-	110	0	0.00	0.0
chr11	64891355	64891439	miRNA	MIR194-2	-	85	0	0.00	0.0
chr11	64894546	64917241	protein_coding	ATG2A	-	6409	6105	4.95	12.554877259722437
chr11	64898363	64898437	miRNA	MIR6750	-	75	4	0.28	0.7029360271476809
chr11	64902387	64902455	miRNA	MIR6749	-	69	0	0.00	0.0
chr11	64917553	64934478	protein_coding	PPP2R5B	+	3020	13400	23.05	58.48101881485259
chr11	64934471	64938131	protein_coding	GPHA2	-	1885	5	0.01	0.03496034617776927
chr11	64938230	64972108	protein_coding	MAJIN	-	2082	2	0.00	0.012660951497616731
chr11	64987945	64996971	protein_coding	BATF2	-	2270	8	0.02	0.04644951721240183
chr11	65014113	65040572	lncRNA	ARL2-SNX15	+	2463	12	0.03	0.06421461880155427
chr11	65014160	65022184	protein_coding	ARL2	+	932	5282	29.44	74.69638067450477
chr11	65018505	65018570	miRNA	MIR6879	+	66	0	0.00	0.0
chr11	65027439	65040572	protein_coding	SNX15	+	1908	0	0.00	0.0
chr11	65040933	65044828	protein_coding	SAC3D1	+	1637	3887	12.33	31.295575032716503
chr11	65044818	65059020	protein_coding	NAALADL1	-	3368	30	0.05	0.11739949978342354
chr11	65061009	65084129	protein_coding	CDCA5	-	3954	21707	28.52	72.35694395530496
chr11	65084222	65088398	protein_coding	ZFPL1	+	1382	4829	18.15	46.0538812648718
chr11	65088372	65089109	protein_coding	TMEM262	-	512	4	0.04	0.10296914460171107
chr11	65096214	65111862	protein_coding	VPS51	+	2663	10780	21.03	53.35371554157905
chr11	65111854	65116408	protein_coding	TM7SF2	+	1774	313	0.92	2.3254542329892627
chr11	65116403	65117701	protein_coding	ZNHIT2	-	1299	212	0.85	2.151016711248677
chr11	65120630	65122134	protein_coding	FAU	-	506	42978	441.18	1119.4707722858088
chr11	65122183	65127371	protein_coding	MRPL49	+	2164	6226	14.94	37.92005289702051
chr11	65127279	65135178	protein_coding	SYVN1	-	3899	7430	9.90	25.116126002054706
chr11	65129916	65129978	miRNA	MIR6751	-	63	5	0.41	1.0460357546840489
chr11	65170154	65173666	protein_coding	SPDYC	+	2079	197	0.49	1.24890329498641
chr11	65179871	65181834	lncRNA	LOC728975	-	1812	703	2.02	5.113452267020071
chr11	65181373	65212006	protein_coding	CAPN1	+	3262	24897	39.64	100.59586680657463
chr11	65213840	65242757	transcribed_pseudogene	SLC22A20P	+	2377	9	0.02	0.04990343061891929
chr11	65261917	65306269	protein_coding	POLA2	+	5216	8356	8.32	21.11436005624289
chr11	65305809	65314089	lncRNA	LOC105369344	-	2187	513	1.22	3.091616786066189
chr11	65314866	65322417	protein_coding	CDC42EP2	+	1963	1751	4.63	11.756631910999642
chr11	65333840	65354262	protein_coding	DPF2	+	4466	10723	12.47	31.645696732693892
chr11	65354751	65357613	protein_coding	TIGD3	+	2028	160	0.41	1.039846194005445
chr11	65375192	65383701	protein_coding	SLC25A45	-	3287	7817	12.35	31.344221122300475
chr11	65386637	65413525	protein_coding	FRMD8	+	3685	13440	18.94	48.07052343045199
chr11	65421122	65423380	lncRNA	LOC107984338	-	1538	623	2.10	5.338863112561019
chr11	65422798	65445540	lncRNA	NEAT1	+	22743	185680	42.41	107.60549525193032
chr11	65444458	65444557	miRNA	MIR612	+	100	0	0.00	0.0
chr11	65455286	65467009	transcribed_pseudogene	LOC101927789	+	1476	14474	50.94	129.24664706472984
chr11	65487241	65490907	lncRNA	LINC02736	-	3576	84	0.12	0.30959850188970844
chr11	65497738	65506516	lncRNA	MALAT1	+	8779	20228	11.97	30.368613930565747
chr11	65499312	65507432	antisense_RNA	TALAM1	-	8121	43	0.03	0.06978723948871046
chr11	65506117	65506174	scRNA	MASCRNA	+	58	0	0.00	0.0
chr11	65525081	65538710	protein_coding	SCYL1	+	2781	39722	74.19	188.25529173651685
chr11	65538559	65558389	protein_coding	LTBP3	-	5314	28717	28.07	71.2253501067932
chr11	65569220	65570413	lncRNA	SSSCA1-AS1	-	1194	646	2.81	7.130915099519501
chr11	65570459	65571888	protein_coding	ZNRD2	+	880	5426	32.03	81.26699325220135
chr11	65572538	65574190	protein_coding	FAM89B	+	1261	9430	38.84	98.56294710551096
chr11	65576034	65592650	protein_coding	EHBP1L1	+	5405	43348	41.66	105.7037612331094
chr11	65592836	65595800	protein_coding	KCNK7	-	1386	42	0.16	0.39939546997027325
chr11	65597755	65614221	protein_coding	MAP3K11	-	3595	11621	16.79	42.60510903068428
chr11	65614311	65637439	protein_coding	PCNX3	+	9122	13030	7.42	18.826579492711883
chr11	65636310	65636369	miRNA	MIR4690	+	60	10	0.87	2.1966750848365026
chr11	65638101	65650930	protein_coding	SIPA1	+	3921	12074	15.99	40.58554701502056
chr11	65649192	65649253	miRNA	MIR4489	+	62	7	0.59	1.4880702187602115
chr11	65653596	65662972	protein_coding	RELA	-	2578	46927	94.55	239.9147518373683
chr11	65662978	65671737	lncRNA	RELA-DT	+	2977	510	0.89	2.2579193011755785
chr11	65712018	65719604	protein_coding	KAT5	+	4101	4946	6.26	15.89576440322069
chr11	65717673	65720798	protein_coding	RNASEH2C	-	2645	10015	19.67	49.904803723185424
chr11	65773898	65780976	protein_coding	AP5B1	-	6980	5481	4.08	10.349549690534847
chr11	65787063	65797219	protein_coding	OVOL1	+	5478	14	0.01	0.03368395529869774
chr11	65789001	65790868	lncRNA	OVOL1-AS1	-	544	2	0.02	0.04845606804786403
chr11	65833640	65855169	protein_coding	SNX32	+	4549	23	0.03	0.06663907709550172
chr11	65854673	65858180	protein_coding	CFL1	-	1245	92958	387.82	984.089265234851
chr11	65860244	65867653	protein_coding	MUS81	+	2875	5024	9.08	23.031851741673577
chr11	65866441	65872800	protein_coding	EFEMP2	-	1934	2455	6.59	16.73062254376509
chr11	65879837	65883741	protein_coding	CTSW	+	1272	14	0.06	0.14506344899863696
chr11	65883740	65888510	protein_coding	FIBP	-	1660	15205	47.58	120.72449878893623
chr11	65890673	65891635	protein_coding	CCDC85B	+	963	16235	87.57	222.19950157209112
chr11	65892049	65900526	protein_coding	FOSL1	-	1838	31604	89.31	226.62802844778946
chr11	65916810	65919062	protein_coding	C11orf68	-	1562	19014	63.23	160.4388478735516
chr11	65919426	65921563	protein_coding	DRAP1	+	822	12753	80.59	204.48319238627678
chr11	65922554	65929479	lncRNA	LOC105369349	+	418	9	0.11	0.2837809918209836
chr11	65937394	65945524	lncRNA	LOC105369350	-	963	7	0.04	0.09580514388695029
chr11	65945445	65960437	protein_coding	TSGA10IP	+	2482	8	0.02	0.04248203226114107
chr11	65961727	65980137	protein_coding	SART1	+	3689	19077	26.86	68.15826065615501
chr11	65996545	66002217	protein_coding	EIF1AD	-	3081	7246	12.22	30.997288538900296
chr11	66002079	66004149	protein_coding	BANF1	+	1640	18976	60.10	152.50282832874686
chr11	66012008	66013505	protein_coding	CST6	+	592	5	0.04	0.11131799416401197
chr11	66016752	66026518	protein_coding	CATSPER1	-	2659	293	0.57	1.4523335085154463
chr11	66040765	66049161	protein_coding	GAL3ST3	-	3541	32	0.05	0.11910805317385162
chr11	66052361	66069308	protein_coding	SF3B2	+	3275	108035	171.34	434.78068908148686
chr11	66053144	66053228	snoRNA	SNORD13F	+	85	62	3.79	9.613683900696223
chr11	66070272	66244744	protein_coding	PACS1	+	6987	46540	34.60	87.79154868895735
chr11	66184325	66190236	lncRNA	LOC105369354	+	1999	65	0.17	0.4285659245053707
chr11	66257294	66267861	protein_coding	KLC2	+	3801	5135	7.02	17.805724641887043
chr11	66259547	66265666	lncRNA	LOC105369352	-	1574	44	0.15	0.36843851486457224
chr11	66267741	66268440	lncRNA	LOC105369351	-	387	11	0.15	0.3746267586542873
chr11	66268526	66277492	protein_coding	RAB1B	+	2122	29344	71.83	182.25985020577474
chr11	66272157	66278525	lncRNA	LOC107984340	-	467	46	0.51	1.2982490865414875
chr11	66278175	66284206	protein_coding	CNIH2	+	1400	20	0.07	0.1882864358431288
chr11	66284580	66289143	protein_coding	YIF1A	-	1097	12257	58.04	147.26333554151879
chr11	66291894	66296664	protein_coding	TMEM151A	+	2538	9	0.02	0.04673776776247878
chr11	66314494	66317044	protein_coding	CD248	-	2551	8	0.02	0.04133296906003612
chr11	66330241	66336774	protein_coding	RIN1	-	4520	14195	16.31	41.39177366715154
chr11	66337333	66345125	protein_coding	BRMS1	-	1889	2716	7.47	18.95024731736138
chr11	66345374	66347629	protein_coding	B4GAT1	-	2007	2326	6.02	15.274936464363842
chr11	66347991	66363764	lncRNA	LOC102724064	+	576	66	0.60	1.5102141208250957
chr11	66348120	66348201	tRNA	TRS-GCT3-1	+	82	23	1.46	3.6968434354565542
chr11	66362521	66372476	protein_coding	SLC29A2	-	4981	4530	4.72	11.986675126652509
chr11	66408922	66426707	protein_coding	NPAS4	+	5959	12	0.01	0.026541467714084277
chr11	66435075	66438860	protein_coding	MRPL11	-	2402	10300	22.27	56.51728569645957
chr11	66466327	66477337	protein_coding	PELI3	+	3029	1223	2.10	5.321624883634947
chr11	66473490	66480249	lncRNA	LOC101928069	-	846	66	0.41	1.0282308907745332
chr11	66480434	66509657	protein_coding	DPP3	+	2660	11780	23.00	58.36879511136994
chr11	66510635	66533598	protein_coding	BBS1	+	3368	4336	6.69	16.96814103536415
chr11	66520625	66546238	protein_coding	ZDHHC24	-	8686	6913	4.13	10.48971784122133
chr11	66546395	66563334	protein_coding	ACTN3	+	3274	19	0.03	0.07648777021116718
chr11	66563463	66568606	protein_coding	CTSF	-	2098	6093	15.08	38.27742981480118
chr11	66590176	66593063	protein_coding	CCDC87	-	2888	12	0.02	0.05476475280755825
chr11	66593162	66606019	protein_coding	CCS	+	1274	3384	13.80	35.00886257654658
chr11	66616582	66646473	protein_coding	RBM14-RBM4	+	1614	2	0.01	0.016332156764583664
chr11	66616630	66629934	protein_coding	RBM14	+	5367	6525	6.31	16.023817695425578
chr11	66638617	66668380	protein_coding	RBM4	+	4223	4502	5.54	14.050813969122332
chr11	66664998	66677887	protein_coding	RBM4B	-	2721	1465	2.80	7.096205070089254
chr11	66682496	66729361	protein_coding	SPTBN2	-	15995	17373	5.64	14.315537198698804
chr11	66744736	66843516	protein_coding	C11orf80	+	2326	3421	7.64	19.38476044340243
chr11	66843441	66846552	protein_coding	RCE1	+	1462	3650	12.97	32.90505086040999
chr11	66848420	66958418	protein_coding	PC	-	6376	43738	35.63	90.41233518875057
chr11	66857064	66860475	protein_coding	LRFN4	+	2869	7588	13.74	34.85891365020436
chr11	66934434	66934506	miRNA	MIR3163	-	73	17	1.21	3.069326830867442
chr11	66954249	66970996	lncRNA	LOC105369355	+	1382	129	0.48	1.230265206702933
chr11	66975304	66977009	protein_coding	C11orf86	+	1168	16944	75.35	191.20100669933066
chr11	67006773	67050863	protein_coding	SYT12	+	5405	14238	13.68	34.719252386200324
chr11	67045643	67045708	miRNA	MIR6860	+	66	2	0.16	0.39939546997027325
chr11	67056847	67072017	protein_coding	RHOD	+	1104	3883	18.27	46.357007360979026
chr11	67112292	67118348	lncRNA	LOC107984341	-	1479	20	0.07	0.1782292158082355
chr11	67119263	67258082	protein_coding	KDM2A	+	8076	21871	14.07	35.69352212515539
chr11	67266420	67286556	protein_coding	GRK2	+	3629	13165	18.84	47.813547795876374
chr11	67289303	67302484	protein_coding	ANKRD13D	+	3217	1450	2.34	5.940650680160887
chr11	67303478	67312607	protein_coding	SSH3	+	2917	3487	6.21	15.755514612598324
chr11	67317839	67391687	lncRNA	LOC100130987	+	850	202	1.23	3.132200238613931
chr11	67350765	67353596	protein_coding	POLD4	-	1760	4408	13.01	33.010035593043085
chr11	67364168	67374177	protein_coding	CLCF1	-	1836	538	1.52	3.862128090333459
chr11	67391976	67398412	protein_coding	RAD9A	+	2701	2674	5.14	13.048298800857776
chr11	67398183	67401858	protein_coding	PPP1CA	-	1454	27330	97.63	247.73781321285398
chr11	67403718	67410090	protein_coding	TBC1D10C	+	2351	63	0.14	0.3531872318452565
chr11	67415678	67425607	protein_coding	CARNS1	+	6703	83	0.06	0.16320217697278508
chr11	67428475	67435408	protein_coding	RPS6KB2	+	1899	11650	31.87	80.85707658244948
chr11	67435510	67437682	protein_coding	PTPRCAP	-	907	0	0.00	0.0
chr11	67435510	67443821	protein_coding	CORO1B	-	4480	14382	16.67	42.311492504623104
chr11	67451301	67452729	protein_coding	GPR152	-	1429	4	0.01	0.036893073503202284
chr11	67452403	67461774	protein_coding	CABP4	+	7009	128	0.09	0.24069717008909033
chr11	67461710	67469272	protein_coding	TMEM134	-	4911	5929	6.27	15.91213998533369
chr11	67468179	67491108	protein_coding	AIP	+	1752	7487	22.20	56.32365191839348
chr11	67490245	67490315	miRNA	MIR6752	+	71	2	0.15	0.3712690284230709
chr11	67491760	67505372	protein_coding	PITPNM1	-	4615	12660	14.25	36.155891537200596
chr11	67506497	67508162	protein_coding	CDK2AP2	-	1220	8872	37.77	95.84705583280059
chr11	67518912	67523446	protein_coding	CABP2	-	1014	0	0.00	0.0
chr11	67583812	67586653	protein_coding	GSTP1	+	741	117	0.82	2.081060606687213
chr11	67602880	67606706	lncRNA	C11orf72	-	2431	959	2.05	5.199369986898082
chr11	67606936	67612554	protein_coding	NDUFV1	+	1560	28464	94.77	240.48522928763927
chr11	67613524	67615664	transcribed_pseudogene	DOC2GP	-	434	5	0.06	0.15184389987349098
chr11	67621421	67629937	protein_coding	NUDT8	-	1100	1196	5.65	14.330309462533402
chr11	67631303	67639560	protein_coding	TBX10	-	2010	5	0.01	0.0327861952960672
chr11	67642551	67650829	protein_coding	ACY3	-	1529	3	0.01	0.025860138343398988
chr11	67662162	67681224	protein_coding	ALDH3B2	-	2823	12	0.02	0.0560257194857344
chr11	67758563	67763136	lncRNA	LOC105369358	-	1136	32	0.15	0.3712690284230709
chr11	67779601	67784428	lncRNA	LOC105379406	-	394	20	0.26	0.6690380969045185
chr11	67791767	67805336	transcribed_pseudogene	FAM86C2P	-	1859	110	0.31	0.7798846455040839
chr11	67882302	67894096	lncRNA	LINC02754	+	5019	16	0.02	0.04201649893291578
chr11	67922035	67956964	protein_coding	LOC112268076	-	3858	25	0.03	0.08540727390499622
chr11	67991100	68004097	protein_coding	UNC93B1	-	2366	10429	22.90	58.09583548544351
chr11	68008547	68029276	protein_coding	ALDH3B1	+	2957	30946	54.36	137.93366352793456
chr11	68030681	68036644	protein_coding	NDUFS8	+	737	11913	83.96	213.04469703384467
chr11	68032864	68032922	miRNA	MIR7113	+	59	11	0.97	2.4572975525289693
chr11	68033897	68033981	miRNA	MIR4691	+	85	14	0.86	2.1708318485443088
chr11	68039000	68053846	protein_coding	TCIRG1	+	6577	15456	12.21	30.97321889423718
chr11	68044794	68044957	miRNA	MIR6753	+	164	74	2.34	5.94709596138663
chr11	68052859	68121391	protein_coding	CHKA	-	9194	1025	0.58	1.469387836822329
chr11	68121649	68130507	lncRNA	LOC105369362	+	1708	26	0.08	0.20063308737382576
chr11	68154863	68213899	protein_coding	KMT5B	-	8166	2496	1.59	4.028582668443726
chr11	68261338	68271973	protein_coding	C11orf24	-	2401	4211	9.11	23.11586534505584
chr11	68272085	68284643	lncRNA	LOC105369363	+	633	19	0.16	0.3956097309184223
chr11	68298866	68449275	protein_coding	LRP5	+	6089	14066	12.00	30.446804148441696
chr11	68460724	68615334	protein_coding	PPP6R3	+	9865	5755	3.03	7.68891948093304
chr11	68676907	68688858	lncRNA	LOC107984343	-	314	2	0.03	0.08394936629948418
chr11	68684544	68691175	protein_coding	GAL	+	749	6612	45.85	116.35045923315585
chr11	68706674	68751564	protein_coding	TESMIN	-	5824	1009	0.90	2.2834256462225597
chr11	68754620	68844410	protein_coding	CPT1A	-	5884	17035	15.04	38.15808300835128
chr11	68870405	68874548	lncRNA	LINC02701	+	3517	10	0.01	0.03747526445555592
chr11	68891276	68903832	protein_coding	MRPL21	-	1094	5819	27.63	70.1048573235664
chr11	68903851	68940601	protein_coding	IGHMBP2	+	7284	2960	2.11	5.355978790046168
chr11	68980021	68980986	protein_coding	MRGPRD	-	966	2	0.01	0.027287889252627366
chr11	69004375	69013671	protein_coding	MRGPRF	-	3385	12	0.02	0.04672396044556225
chr11	69012354	69018447	lncRNA	MRGPRF-AS1	+	1567	1	0.00	0.008411008620943853
chr11	69048932	69090597	protein_coding	TPCN2	+	4969	2162	2.26	5.734608412255808
chr11	69083176	69083258	miRNA	MIR3164	+	83	0	0.00	0.0
chr11	69090026	69090966	lncRNA	LOC107984344	-	907	15	0.09	0.21797216938840716
chr11	69147228	69171562	lncRNA	LOC338694	-	988	7	0.04	0.09338092465904162
chr11	69155935	69162440	protein_coding	SMIM38	+	5353	220	0.21	0.5416796398251791
chr11	69166801	69178007	lncRNA	LOC105369366	+	565	1	0.01	0.02332752302481242
chr11	69228749	69234936	lncRNA	LOC105369367	-	4868	62	0.07	0.1678642423087878
chr11	69248001	69251172	lncRNA	LOC105369368	+	971	2	0.01	0.027147374889843496
chr11	69294155	69297287	protein_coding	MYEOV	+	2477	842	1.77	4.480259397898269
chr11	69366823	69372512	lncRNA	LOC105369370	+	5336	45	0.04	0.11115110061953819
chr11	69425655	69429624	protein_coding	LOC102724265	+	2414	4	0.01	0.021839354613121816
chr11	69475604	69479904	lncRNA	LINC02747	-	2219	3	0.01	0.0178189056002961
chr11	69485561	69493543	lncRNA	LINC01488	+	3425	5	0.01	0.019240949648202943
chr11	69641156	69654474	protein_coding	CCND1	+	4238	5141	6.30	15.988352918090316
chr11	69665563	69675354	protein_coding	LTO1	-	2485	675	1.41	3.5800942026510407
chr11	69698238	69704022	protein_coding	FGF19	-	1821	2	0.01	0.01447561835147613
chr11	69771022	69775341	protein_coding	FGF4	-	3165	10	0.02	0.04164312957036024
